"Edo","t","Subsectores.no.especificados","Tipo","id","Clave","cid"
"CDMX","01/10/2013","1858","Agricultura",1,5,51
"CDMX","01/01/2014","491","Agricultura",1,5,51
"CDMX","01/04/2014","170","Agricultura",1,5,51
"CDMX","01/07/2014","786","Agricultura",1,5,51
"CDMX","01/10/2014","889","Agricultura",1,5,51
"CDMX","01/01/2015","670","Agricultura",1,5,51
"CDMX","01/04/2015","1109","Agricultura",1,5,51
"CDMX","01/07/2015","534","Agricultura",1,5,51
"CDMX","01/10/2015","0","Agricultura",1,5,51
"CDMX","01/01/2016","728","Agricultura",1,5,51
"CDMX","01/04/2016","1070","Agricultura",1,5,51
"CDMX","01/07/2016","910","Agricultura",1,5,51
"CDMX","01/10/2016","1072","Agricultura",1,5,51
"CDMX","01/01/2017","229","Agricultura",1,5,51
"CDMX","01/04/2017","185","Agricultura",1,5,51
"CDMX","01/07/2017","222","Agricultura",1,5,51
"CDMX","01/10/2017","271","Agricultura",1,5,51
"CDMX","01/01/2018","872","Agricultura",1,5,51
"CDMX","01/04/2018","190","Agricultura",1,5,51
"CDMX","01/07/2018","1041","Agricultura",1,5,51
"CDMX","01/10/2018","11026","Agricultura",1,5,51
"CDMX","01/01/2019","1025","Agricultura",1,5,51
"CDMX","01/04/2019","1239","Agricultura",1,5,51
"CDMX","01/07/2019","269","Agricultura",1,5,51
"CDMX","01/10/2019","1440","Agricultura",1,5,51
"CDMX","01/01/2020","116","Agricultura",1,5,51
"CDMX","01/04/2020","690","Agricultura",1,5,51
"CDMX","01/07/2020","76","Agricultura",1,5,51
"CDMX","01/10/2020","1736","Agricultura",1,5,51
"CDMX","01/01/2021",,"Agricultura",1,5,51
"Durango","01/01/2007","15116","Agricultura",1,10,101
"Durango","01/04/2007","16930","Agricultura",1,10,101
"Durango","01/07/2007","12704","Agricultura",1,10,101
"Durango","01/10/2007","11491","Agricultura",1,10,101
"Durango","01/01/2008","9876","Agricultura",1,10,101
"Durango","01/04/2008","11037","Agricultura",1,10,101
"Durango","01/07/2008","13026","Agricultura",1,10,101
"Durango","01/10/2008","11427","Agricultura",1,10,101
"Durango","01/01/2009","5314","Agricultura",1,10,101
"Durango","01/04/2009","3332","Agricultura",1,10,101
"Durango","01/07/2009","3593","Agricultura",1,10,101
"Durango","01/10/2009","3719","Agricultura",1,10,101
"Durango","01/01/2010","2523","Agricultura",1,10,101
"Durango","01/04/2010","3292","Agricultura",1,10,101
"Durango","01/07/2010","5635","Agricultura",1,10,101
"Durango","01/10/2010","4453","Agricultura",1,10,101
"Durango","01/01/2011","6267","Agricultura",1,10,101
"Durango","01/04/2011","6823","Agricultura",1,10,101
"Durango","01/07/2011","10004","Agricultura",1,10,101
"Durango","01/10/2011","7800","Agricultura",1,10,101
"Durango","01/01/2012","13899","Agricultura",1,10,101
"Durango","01/04/2012","14187","Agricultura",1,10,101
"Durango","01/07/2012","17300","Agricultura",1,10,101
"Durango","01/10/2012","20201","Agricultura",1,10,101
"Durango","01/01/2013","17825","Agricultura",1,10,101
"Durango","01/04/2013","19139","Agricultura",1,10,101
"Durango","01/07/2013","21162","Agricultura",1,10,101
"Durango","01/10/2013","21301","Agricultura",1,10,101
"Durango","01/01/2014","20767","Agricultura",1,10,101
"Durango","01/04/2014","22653","Agricultura",1,10,101
"Durango","01/07/2014","22382","Agricultura",1,10,101
"Durango","01/10/2014","25443","Agricultura",1,10,101
"Durango","01/01/2015","21024","Agricultura",1,10,101
"Durango","01/04/2015","25758","Agricultura",1,10,101
"Durango","01/07/2015","28713","Agricultura",1,10,101
"Durango","01/10/2015","31518","Agricultura",1,10,101
"Durango","01/01/2016","25789","Agricultura",1,10,101
"Durango","01/04/2016","26182","Agricultura",1,10,101
"Durango","01/07/2016","27478","Agricultura",1,10,101
"Durango","01/10/2016","25132","Agricultura",1,10,101
"Durango","01/01/2017","30632","Agricultura",1,10,101
"Durango","01/04/2017","28550","Agricultura",1,10,101
"Durango","01/07/2017","30363","Agricultura",1,10,101
"Durango","01/10/2017","32156","Agricultura",1,10,101
"Durango","01/01/2018","45881","Agricultura",1,10,101
"Durango","01/04/2018","36172","Agricultura",1,10,101
"Durango","01/07/2018","46801","Agricultura",1,10,101
"Durango","01/10/2018","33107","Agricultura",1,10,101
"Durango","01/01/2019","28929","Agricultura",1,10,101
"Durango","01/04/2019","29702","Agricultura",1,10,101
"Durango","01/07/2019","31694","Agricultura",1,10,101
"Durango","01/10/2019","31782","Agricultura",1,10,101
"Durango","01/01/2020","34472","Agricultura",1,10,101
"Durango","01/04/2020","10284","Agricultura",1,10,101
"Durango","01/07/2020","25698","Agricultura",1,10,101
"Durango","01/10/2020","40702","Agricultura",1,10,101
"Durango","01/01/2021","43817","Agricultura",1,10,101
"Guanajuato","01/01/2007","84644","Agricultura",1,12,121
"Guanajuato","01/04/2007","71768","Agricultura",1,12,121
"Guanajuato","01/07/2007","103265","Agricultura",1,12,121
"Guanajuato","01/10/2007","87475","Agricultura",1,12,121
"Guanajuato","01/01/2008","7694","Agricultura",1,12,121
"Guanajuato","01/04/2008","8065","Agricultura",1,12,121
"Guanajuato","01/07/2008","7861","Agricultura",1,12,121
"Guanajuato","01/10/2008","7040","Agricultura",1,12,121
"Guanajuato","01/01/2009","102110","Agricultura",1,12,121
"Guanajuato","01/04/2009","107682","Agricultura",1,12,121
"Guanajuato","01/07/2009","142073","Agricultura",1,12,121
"Guanajuato","01/10/2009","160889","Agricultura",1,12,121
"Guanajuato","01/01/2010","134729","Agricultura",1,12,121
"Guanajuato","01/04/2010","107366","Agricultura",1,12,121
"Guanajuato","01/07/2010","146924","Agricultura",1,12,121
"Guanajuato","01/10/2010","132949","Agricultura",1,12,121
"Guanajuato","01/01/2011","145043","Agricultura",1,12,121
"Guanajuato","01/04/2011","139280","Agricultura",1,12,121
"Guanajuato","01/07/2011","109448","Agricultura",1,12,121
"Guanajuato","01/10/2011","147295","Agricultura",1,12,121
"Guanajuato","01/01/2012","160809","Agricultura",1,12,121
"Guanajuato","01/04/2012","82735","Agricultura",1,12,121
"Guanajuato","01/07/2012","93672","Agricultura",1,12,121
"Guanajuato","01/10/2012","86670","Agricultura",1,12,121
"Guanajuato","01/01/2013","142359","Agricultura",1,12,121
"Guanajuato","01/04/2013","136580","Agricultura",1,12,121
"Guanajuato","01/07/2013","121538","Agricultura",1,12,121
"Guanajuato","01/10/2013","184597","Agricultura",1,12,121
"Guanajuato","01/01/2014","136705","Agricultura",1,12,121
"Guanajuato","01/04/2014","158953","Agricultura",1,12,121
"Guanajuato","01/07/2014","126702","Agricultura",1,12,121
"Guanajuato","01/10/2014","125790","Agricultura",1,12,121
"Guanajuato","01/01/2015","96621","Agricultura",1,12,121
"Guanajuato","01/04/2015","117781","Agricultura",1,12,121
"Guanajuato","01/07/2015","67884","Agricultura",1,12,121
"Guanajuato","01/10/2015","22393","Agricultura",1,12,121
"Guanajuato","01/01/2016","122482","Agricultura",1,12,121
"Guanajuato","01/04/2016","135579","Agricultura",1,12,121
"Guanajuato","01/07/2016","109116","Agricultura",1,12,121
"Guanajuato","01/10/2016","106386","Agricultura",1,12,121
"Guanajuato","01/01/2017","164415","Agricultura",1,12,121
"Guanajuato","01/04/2017","144649","Agricultura",1,12,121
"Guanajuato","01/07/2017","114668","Agricultura",1,12,121
"Guanajuato","01/10/2017","114490","Agricultura",1,12,121
"Guanajuato","01/01/2018","163336","Agricultura",1,12,121
"Guanajuato","01/04/2018","171271","Agricultura",1,12,121
"Guanajuato","01/07/2018","151304","Agricultura",1,12,121
"Guanajuato","01/10/2018","123561","Agricultura",1,12,121
"Guanajuato","01/01/2019","81634","Agricultura",1,12,121
"Guanajuato","01/04/2019","88916","Agricultura",1,12,121
"Guanajuato","01/07/2019","82284","Agricultura",1,12,121
"Guanajuato","01/10/2019","86207","Agricultura",1,12,121
"Guanajuato","01/01/2020","61628","Agricultura",1,12,121
"Guanajuato","01/04/2020","60264","Agricultura",1,12,121
"Guanajuato","01/07/2020","6646","Agricultura",1,12,121
"Guanajuato","01/10/2020","48929","Agricultura",1,12,121
"Guanajuato","01/01/2021","81425","Agricultura",1,12,121
"Guerrero","01/01/2007","20203","Agricultura",1,13,131
"Guerrero","01/04/2007","27004","Agricultura",1,13,131
"Guerrero","01/07/2007","33312","Agricultura",1,13,131
"Guerrero","01/10/2007","58387","Agricultura",1,13,131
"Guerrero","01/01/2008","544","Agricultura",1,13,131
"Guerrero","01/04/2008","403","Agricultura",1,13,131
"Guerrero","01/07/2008","54892","Agricultura",1,13,131
"Guerrero","01/10/2008","44385","Agricultura",1,13,131
"Guerrero","01/01/2009","1","Agricultura",1,13,131
"Guerrero","01/04/2009","1","Agricultura",1,13,131
"Guerrero","01/07/2009","1","Agricultura",1,13,131
"Guerrero","01/10/2009","1","Agricultura",1,13,131
"Guerrero","01/01/2010","756","Agricultura",1,13,131
"Guerrero","01/04/2010","916","Agricultura",1,13,131
"Guerrero","01/07/2010","414","Agricultura",1,13,131
"Guerrero","01/10/2010","64","Agricultura",1,13,131
"Guerrero","01/01/2011","1","Agricultura",1,13,131
"Guerrero","01/04/2011","594","Agricultura",1,13,131
"Guerrero","01/07/2011","330","Agricultura",1,13,131
"Guerrero","01/10/2011","133","Agricultura",1,13,131
"Guerrero","01/01/2012","79","Agricultura",1,13,131
"Guerrero","01/04/2012","36","Agricultura",1,13,131
"Guerrero","01/07/2012","51","Agricultura",1,13,131
"Guerrero","01/10/2012","45","Agricultura",1,13,131
"Guerrero","01/01/2013","865","Agricultura",1,13,131
"Guerrero","01/04/2013","842","Agricultura",1,13,131
"Guerrero","01/07/2013","801","Agricultura",1,13,131
"Guerrero","01/10/2013","866","Agricultura",1,13,131
"Guerrero","01/01/2014","754","Agricultura",1,13,131
"Guerrero","01/04/2014","957","Agricultura",1,13,131
"Guerrero","01/07/2014","1816","Agricultura",1,13,131
"Guerrero","01/10/2014","1302","Agricultura",1,13,131
"Guerrero","01/01/2015","94084","Agricultura",1,13,131
"Guerrero","01/04/2015","82324","Agricultura",1,13,131
"Guerrero","01/07/2015","76756","Agricultura",1,13,131
"Guerrero","01/10/2015","81286","Agricultura",1,13,131
"Guerrero","01/01/2016","141609","Agricultura",1,13,131
"Guerrero","01/04/2016","383","Agricultura",1,13,131
"Guerrero","01/07/2016","852","Agricultura",1,13,131
"Guerrero","01/10/2016","145858","Agricultura",1,13,131
"Guerrero","01/01/2017","52479","Agricultura",1,13,131
"Guerrero","01/04/2017","61544","Agricultura",1,13,131
"Guerrero","01/07/2017","53875","Agricultura",1,13,131
"Guerrero","01/10/2017","68965","Agricultura",1,13,131
"Guerrero","01/01/2018","N.S.","Agricultura",1,13,131
"Guerrero","01/04/2018","21","Agricultura",1,13,131
"Guerrero","01/07/2018","1354","Agricultura",1,13,131
"Guerrero","01/10/2018","186","Agricultura",1,13,131
"Guerrero","01/01/2019","5999","Agricultura",1,13,131
"Guerrero","01/04/2019","5425","Agricultura",1,13,131
"Guerrero","01/07/2019","5877","Agricultura",1,13,131
"Guerrero","01/10/2019","5734","Agricultura",1,13,131
"Guerrero","01/01/2020","5719","Agricultura",1,13,131
"Guerrero","01/04/2020","5123","Agricultura",1,13,131
"Guerrero","01/07/2020","5515","Agricultura",1,13,131
"Guerrero","01/10/2020","4902","Agricultura",1,13,131
"Guerrero","01/01/2021","5136","Agricultura",1,13,131
"Hidalgo","01/01/2007","119410","Agricultura",1,14,141
"Hidalgo","01/04/2007","99524","Agricultura",1,14,141
"Hidalgo","01/07/2007","146453","Agricultura",1,14,141
"Hidalgo","01/10/2007","122780","Agricultura",1,14,141
"Hidalgo","01/01/2008","2101","Agricultura",1,14,141
"Hidalgo","01/04/2008","2156","Agricultura",1,14,141
"Hidalgo","01/07/2008","2394","Agricultura",1,14,141
"Hidalgo","01/10/2008","1583","Agricultura",1,14,141
"Hidalgo","01/01/2009","139304","Agricultura",1,14,141
"Hidalgo","01/04/2009","152643","Agricultura",1,14,141
"Hidalgo","01/07/2009","204699","Agricultura",1,14,141
"Hidalgo","01/10/2009","230811","Agricultura",1,14,141
"Hidalgo","01/01/2010","14619","Agricultura",1,14,141
"Hidalgo","01/04/2010","145858","Agricultura",1,14,141
"Hidalgo","01/07/2010","191787","Agricultura",1,14,141
"Hidalgo","01/10/2010","7132","Agricultura",1,14,141
"Hidalgo","01/01/2011","206384","Agricultura",1,14,141
"Hidalgo","01/04/2011","208177","Agricultura",1,14,141
"Hidalgo","01/07/2011","9960","Agricultura",1,14,141
"Hidalgo","01/10/2011","237545","Agricultura",1,14,141
"Hidalgo","01/01/2012","12859","Agricultura",1,14,141
"Hidalgo","01/04/2012","129270","Agricultura",1,14,141
"Hidalgo","01/07/2012","9344","Agricultura",1,14,141
"Hidalgo","01/10/2012","141471","Agricultura",1,14,141
"Hidalgo","01/01/2013","182241","Agricultura",1,14,141
"Hidalgo","01/04/2013","164854","Agricultura",1,14,141
"Hidalgo","01/07/2013","152399","Agricultura",1,14,141
"Hidalgo","01/10/2013","221880","Agricultura",1,14,141
"Hidalgo","01/01/2014","15435","Agricultura",1,14,141
"Hidalgo","01/04/2014","219682","Agricultura",1,14,141
"Hidalgo","01/07/2014","23285","Agricultura",1,14,141
"Hidalgo","01/10/2014","175823","Agricultura",1,14,141
"Hidalgo","01/01/2015","151865","Agricultura",1,14,141
"Hidalgo","01/04/2015","186085","Agricultura",1,14,141
"Hidalgo","01/07/2015","123002","Agricultura",1,14,141
"Hidalgo","01/10/2015","57320","Agricultura",1,14,141
"Hidalgo","01/01/2016","133765","Agricultura",1,14,141
"Hidalgo","01/04/2016","146858","Agricultura",1,14,141
"Hidalgo","01/07/2016","115680","Agricultura",1,14,141
"Hidalgo","01/10/2016","117444","Agricultura",1,14,141
"Hidalgo","01/01/2017","168759","Agricultura",1,14,141
"Hidalgo","01/04/2017","19158","Agricultura",1,14,141
"Hidalgo","01/07/2017","19746","Agricultura",1,14,141
"Hidalgo","01/10/2017","99575","Agricultura",1,14,141
"Hidalgo","01/01/2018","12070","Agricultura",1,14,141
"Hidalgo","01/04/2018","172657","Agricultura",1,14,141
"Hidalgo","01/07/2018","125232","Agricultura",1,14,141
"Hidalgo","01/10/2018","10606","Agricultura",1,14,141
"Hidalgo","01/01/2019","124286","Agricultura",1,14,141
"Hidalgo","01/04/2019","110003","Agricultura",1,14,141
"Hidalgo","01/07/2019","94479","Agricultura",1,14,141
"Hidalgo","01/10/2019","129605","Agricultura",1,14,141
"Hidalgo","01/01/2020","99463","Agricultura",1,14,141
"Hidalgo","01/04/2020","67130","Agricultura",1,14,141
"Hidalgo","01/07/2020","1329","Agricultura",1,14,141
"Hidalgo","01/10/2020","72860","Agricultura",1,14,141
"Hidalgo","01/01/2021","96238","Agricultura",1,14,141
"Jalisco","01/01/2007","2018","Agricultura",1,15,151
"Jalisco","01/04/2007","1539","Agricultura",1,15,151
"Jalisco","01/07/2007","1322","Agricultura",1,15,151
"Jalisco","01/10/2007","1384","Agricultura",1,15,151
"Jalisco","01/01/2008","2049","Agricultura",1,15,151
"Jalisco","01/04/2008","142","Agricultura",1,15,151
"Jalisco","01/07/2008","2167","Agricultura",1,15,151
"Jalisco","01/10/2008","2881","Agricultura",1,15,151
"Jalisco","01/01/2009","396","Agricultura",1,15,151
"Jalisco","01/04/2009","3473","Agricultura",1,15,151
"Jalisco","01/07/2009","2711","Agricultura",1,15,151
"Jalisco","01/10/2009","1745","Agricultura",1,15,151
"Jalisco","01/01/2010","0","Agricultura",1,15,151
"Jalisco","01/04/2010","1949","Agricultura",1,15,151
"Jalisco","01/07/2010","1720","Agricultura",1,15,151
"Jalisco","01/10/2010","2112","Agricultura",1,15,151
"Jalisco","01/01/2011","120","Agricultura",1,15,151
"Jalisco","01/04/2011","90","Agricultura",1,15,151
"Jalisco","01/07/2011","2857","Agricultura",1,15,151
"Jalisco","01/10/2011","6905","Agricultura",1,15,151
"Jalisco","01/01/2012","143","Agricultura",1,15,151
"Jalisco","01/04/2012","106","Agricultura",1,15,151
"Jalisco","01/07/2012","123","Agricultura",1,15,151
"Jalisco","01/10/2012","154","Agricultura",1,15,151
"Jalisco","01/01/2013","204","Agricultura",1,15,151
"Jalisco","01/04/2013","0","Agricultura",1,15,151
"Jalisco","01/07/2013","158","Agricultura",1,15,151
"Jalisco","01/10/2013","191","Agricultura",1,15,151
"Jalisco","01/01/2014","246","Agricultura",1,15,151
"Jalisco","01/04/2014","0","Agricultura",1,15,151
"Jalisco","01/07/2014","254","Agricultura",1,15,151
"Jalisco","01/10/2014","277","Agricultura",1,15,151
"Jalisco","01/01/2015","6817","Agricultura",1,15,151
"Jalisco","01/04/2015","337","Agricultura",1,15,151
"Jalisco","01/07/2015","293","Agricultura",1,15,151
"Jalisco","01/10/2015","9527","Agricultura",1,15,151
"Jalisco","01/01/2016","297","Agricultura",1,15,151
"Jalisco","01/04/2016","334","Agricultura",1,15,151
"Jalisco","01/07/2016","295","Agricultura",1,15,151
"Jalisco","01/10/2016","370","Agricultura",1,15,151
"Jalisco","01/01/2017","326","Agricultura",1,15,151
"Jalisco","01/04/2017","0","Agricultura",1,15,151
"Jalisco","01/07/2017","329","Agricultura",1,15,151
"Jalisco","01/10/2017","0","Agricultura",1,15,151
"Jalisco","01/01/2018","0","Agricultura",1,15,151
"Jalisco","01/04/2018","793","Agricultura",1,15,151
"Jalisco","01/07/2018","3877","Agricultura",1,15,151
"Jalisco","01/10/2018","664","Agricultura",1,15,151
"Jalisco","01/01/2019","0","Agricultura",1,15,151
"Jalisco","01/04/2019","1526","Agricultura",1,15,151
"Jalisco","01/07/2019","2102","Agricultura",1,15,151
"Jalisco","01/10/2019","3569","Agricultura",1,15,151
"Jalisco","01/01/2020","3568","Agricultura",1,15,151
"Jalisco","01/04/2020","3427","Agricultura",1,15,151
"Jalisco","01/07/2020","3286","Agricultura",1,15,151
"Jalisco","01/10/2020","4712","Agricultura",1,15,151
"Jalisco","01/01/2021","5284","Agricultura",1,15,151
"Estado de México","01/01/2007","21228","Agricultura",1,11,111
"Estado de México","01/04/2007","20687","Agricultura",1,11,111
"Estado de México","01/07/2007","18648","Agricultura",1,11,111
"Estado de México","01/10/2007","15104","Agricultura",1,11,111
"Estado de México","01/01/2008","6804","Agricultura",1,11,111
"Estado de México","01/04/2008","14701","Agricultura",1,11,111
"Estado de México","01/07/2008","18358","Agricultura",1,11,111
"Estado de México","01/10/2008","7581","Agricultura",1,11,111
"Estado de México","01/01/2009","3763","Agricultura",1,11,111
"Estado de México","01/04/2009","11054","Agricultura",1,11,111
"Estado de México","01/07/2009","8972","Agricultura",1,11,111
"Estado de México","01/10/2009","9266","Agricultura",1,11,111
"Estado de México","01/01/2010","10550","Agricultura",1,11,111
"Estado de México","01/04/2010","13160","Agricultura",1,11,111
"Estado de México","01/07/2010","10689","Agricultura",1,11,111
"Estado de México","01/10/2010","12156","Agricultura",1,11,111
"Estado de México","01/01/2011","10710","Agricultura",1,11,111
"Estado de México","01/04/2011","24115","Agricultura",1,11,111
"Estado de México","01/07/2011","20058","Agricultura",1,11,111
"Estado de México","01/10/2011","24400","Agricultura",1,11,111
"Estado de México","01/01/2012","56089","Agricultura",1,11,111
"Estado de México","01/04/2012","33227","Agricultura",1,11,111
"Estado de México","01/07/2012","32315","Agricultura",1,11,111
"Estado de México","01/10/2012","15606","Agricultura",1,11,111
"Estado de México","01/01/2013","25070","Agricultura",1,11,111
